2014-12-29 17:11:39.696	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@772e95e8
2014-12-29 17:11:39.699	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@6074a312
2014-12-29 17:11:39.699	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@6074a312
2014-12-29 17:11:39.701	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration big_integer -> org.hibernate.type.BigIntegerType@7cac281f
2014-12-29 17:11:39.701	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@7cac281f
2014-12-29 17:11:39.703	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration string -> org.hibernate.type.StringType@4099d33d
2014-12-29 17:11:39.703	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.lang.String -> org.hibernate.type.StringType@4099d33d
2014-12-29 17:11:39.704	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration nstring -> org.hibernate.type.StringNVarcharType@59d12b6a
2014-12-29 17:11:39.705	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@32734443
2014-12-29 17:11:39.707	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration url -> org.hibernate.type.UrlType@38c07b1d
2014-12-29 17:11:39.707	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.net.URL -> org.hibernate.type.UrlType@38c07b1d
2014-12-29 17:11:39.709	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration date -> org.hibernate.type.DateType@717abf87
2014-12-29 17:11:39.710	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.sql.Date -> org.hibernate.type.DateType@717abf87
2014-12-29 17:11:39.712	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration time -> org.hibernate.type.TimeType@395c2873
2014-12-29 17:11:39.713	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.sql.Time -> org.hibernate.type.TimeType@395c2873
2014-12-29 17:11:39.714	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration timestamp -> org.hibernate.type.TimestampType@2e86ae77
2014-12-29 17:11:39.715	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@2e86ae77
2014-12-29 17:11:39.715	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.util.Date -> org.hibernate.type.TimestampType@2e86ae77
2014-12-29 17:11:39.717	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@8206a97
2014-12-29 17:11:39.718	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration calendar -> org.hibernate.type.CalendarType@7939c3f2
2014-12-29 17:11:39.719	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@7939c3f2
2014-12-29 17:11:39.719	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@7939c3f2
2014-12-29 17:11:39.720	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@2e5d21b2
2014-12-29 17:11:39.722	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration locale -> org.hibernate.type.LocaleType@5fff881f
2014-12-29 17:11:39.722	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@5fff881f
2014-12-29 17:11:39.724	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration currency -> org.hibernate.type.CurrencyType@40c918ef
2014-12-29 17:11:39.724	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@40c918ef
